@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute 'PiggyBank X' numeric
@attribute 'PiggyBank Y' numeric
@attribute 'PiggyBank Z' numeric
@attribute 'Camera Position X' numeric
@attribute 'Camera Position Y' numeric
@attribute 'Camera Position Z' numeric
@attribute 'Camera Rotation X' numeric
@attribute 'Camera Rotation Y' numeric
@attribute 'Camera Rotation Z' numeric
@attribute 'Don\'t Touch X' numeric
@attribute 'Water Volume Rise' numeric
@attribute 'Don\'t Touch Z' numeric

@data
5223,'2024/04/19 15:32:19:861',16,-0.062899,-0.005421,-0.998005,0.008383,0.009422,-0.012252,?,?,?,?,?,?,?,?,?,?,?,?
5224,'2024/04/19 15:32:19:861',16,-0.062899,-0.005421,-0.998005,0.008383,0.009422,-0.005956,?,?,?,?,?,?,?,?,?,?,?,?
5225,'2024/04/19 15:32:19:861',16,-0.062899,-0.005421,-0.998005,0.008383,0.010616,-0.005956,?,?,?,?,?,?,?,?,?,?,?,?
5226,'2024/04/19 15:32:19:861',16,-0.062899,-0.005421,-0.998005,0.020693,0.010616,-0.005956,?,?,?,?,?,?,?,?,?,?,?,?
5227,'2024/04/19 15:32:19:883',16,-0.062899,-0.005421,-0.998006,0.020693,0.010616,-0.005956,?,?,?,?,?,?,?,?,?,?,?,?
5228,'2024/04/19 15:32:19:883',16,-0.062899,-0.005822,-0.998006,0.020693,0.010616,-0.005956,?,?,?,?,?,?,?,?,?,?,?,?
5229,'2024/04/19 15:32:19:883',16,-0.062846,-0.005822,-0.998006,0.020693,0.010616,-0.005956,?,?,?,?,?,?,?,?,?,?,?,?
5230,'2024/04/19 15:32:19:883',16,-0.062846,-0.005822,-0.998006,0.020693,0.010616,-0.014241,?,?,?,?,?,?,?,?,?,?,?,?
5231,'2024/04/19 15:32:19:883',16,-0.062846,-0.005822,-0.998006,0.020693,-0.00061,-0.014241,?,?,?,?,?,?,?,?,?,?,?,?
5232,'2024/04/19 15:32:19:883',16,-0.062846,-0.005822,-0.998006,0.027304,-0.00061,-0.014241,?,?,?,?,?,?,?,?,?,?,?,?
5233,'2024/04/19 15:32:19:894',16,-0.062846,-0.005822,-0.998001,0.027304,-0.00061,-0.014241,?,?,?,?,?,?,?,?,?,?,?,?
5234,'2024/04/19 15:32:19:894',16,-0.062846,-0.006142,-0.998001,0.027304,-0.00061,-0.014241,?,?,?,?,?,?,?,?,?,?,?,?
5235,'2024/04/19 15:32:19:894',16,-0.062893,-0.006142,-0.998001,0.027304,-0.00061,-0.014241,?,?,?,?,?,?,?,?,?,?,?,?
5236,'2024/04/19 15:32:19:894',16,-0.062893,-0.006142,-0.998001,0.027304,-0.00061,-0.015708,?,?,?,?,?,?,?,?,?,?,?,?
5237,'2024/04/19 15:32:19:894',16,-0.062893,-0.006142,-0.998001,0.027304,-0.003807,-0.015708,?,?,?,?,?,?,?,?,?,?,?,?
5238,'2024/04/19 15:32:19:894',16,-0.062893,-0.006142,-0.998001,0.01415,-0.003807,-0.015708,?,?,?,?,?,?,?,?,?,?,?,?
5239,'2024/04/19 15:32:19:917',16,-0.062893,-0.006142,-0.997999,0.01415,-0.003807,-0.015708,?,?,?,?,?,?,?,?,?,?,?,?
5240,'2024/04/19 15:32:19:917',16,-0.062893,-0.006259,-0.997999,0.01415,-0.003807,-0.015708,?,?,?,?,?,?,?,?,?,?,?,?
5241,'2024/04/19 15:32:19:917',16,-0.062923,-0.006259,-0.997999,0.01415,-0.003807,-0.015708,?,?,?,?,?,?,?,?,?,?,?,?
5242,'2024/04/19 15:32:19:917',16,-0.062923,-0.006259,-0.997999,0.01415,-0.003807,-0.014704,?,?,?,?,?,?,?,?,?,?,?,?
5243,'2024/04/19 15:32:19:917',16,-0.062923,-0.006259,-0.997999,0.01415,0.001972,-0.014704,?,?,?,?,?,?,?,?,?,?,?,?
5244,'2024/04/19 15:32:19:917',16,-0.062923,-0.006259,-0.997999,0.00708,0.001972,-0.014704,?,?,?,?,?,?,?,?,?,?,?,?
5245,'2024/04/19 15:32:19:927',16,-0.062923,-0.006259,-0.998003,0.00708,0.001972,-0.014704,?,?,?,?,?,?,?,?,?,?,?,?
5246,'2024/04/19 15:32:19:927',16,-0.062923,-0.006359,-0.998003,0.00708,0.001972,-0.014704,?,?,?,?,?,?,?,?,?,?,?,?
5247,'2024/04/19 15:32:19:927',16,-0.062849,-0.006359,-0.998003,0.00708,0.001972,-0.014704,?,?,?,?,?,?,?,?,?,?,?,?
5248,'2024/04/19 15:32:19:927',16,-0.062849,-0.006359,-0.998003,0.00708,0.001972,-0.001935,?,?,?,?,?,?,?,?,?,?,?,?
5249,'2024/04/19 15:32:19:927',16,-0.062849,-0.006359,-0.998003,0.00708,0.013128,-0.001935,?,?,?,?,?,?,?,?,?,?,?,?
5250,'2024/04/19 15:32:19:927',16,-0.062849,-0.006359,-0.998003,0.007741,0.013128,-0.001935,?,?,?,?,?,?,?,?,?,?,?,?
5251,'2024/04/19 15:32:19:951',16,-0.062849,-0.006359,-0.998026,0.007741,0.013128,-0.001935,?,?,?,?,?,?,?,?,?,?,?,?
5252,'2024/04/19 15:32:19:951',16,-0.062849,-0.006512,-0.998026,0.007741,0.013128,-0.001935,?,?,?,?,?,?,?,?,?,?,?,?
5253,'2024/04/19 15:32:19:951',16,-0.062457,-0.006512,-0.998026,0.007741,0.013128,-0.001935,?,?,?,?,?,?,?,?,?,?,?,?
5254,'2024/04/19 15:32:19:951',16,-0.062457,-0.006512,-0.998026,0.007741,0.013128,0.015287,?,?,?,?,?,?,?,?,?,?,?,?
5255,'2024/04/19 15:32:19:951',16,-0.062457,-0.006512,-0.998026,0.007741,0.001833,0.015287,?,?,?,?,?,?,?,?,?,?,?,?
5256,'2024/04/19 15:32:19:951',16,-0.062457,-0.006512,-0.998026,-0.002905,0.001833,0.015287,?,?,?,?,?,?,?,?,?,?,?,?
5257,'2024/04/19 15:32:19:961',16,-0.062457,-0.006512,-0.99802,-0.002905,0.001833,0.015287,?,?,?,?,?,?,?,?,?,?,?,?
5258,'2024/04/19 15:32:19:961',16,-0.062457,-0.006353,-0.99802,-0.002905,0.001833,0.015287,?,?,?,?,?,?,?,?,?,?,?,?
5259,'2024/04/19 15:32:19:961',16,-0.062577,-0.006353,-0.99802,-0.002905,0.001833,0.015287,?,?,?,?,?,?,?,?,?,?,?,?
5260,'2024/04/19 15:32:19:961',16,-0.062577,-0.006353,-0.99802,-0.002905,0.001833,0.009573,?,?,?,?,?,?,?,?,?,?,?,?
5261,'2024/04/19 15:32:19:961',16,-0.062577,-0.006353,-0.99802,-0.002905,-0.012847,0.009573,?,?,?,?,?,?,?,?,?,?,?,?
5262,'2024/04/19 15:32:19:961',16,-0.062577,-0.006353,-0.99802,-0.017539,-0.012847,0.009573,?,?,?,?,?,?,?,?,?,?,?,?
5263,'2024/04/19 15:32:19:984',16,-0.062577,-0.006353,-0.998018,-0.017539,-0.012847,0.009573,?,?,?,?,?,?,?,?,?,?,?,?
5264,'2024/04/19 15:32:19:984',16,-0.062577,-0.00611,-0.998018,-0.017539,-0.012847,0.009573,?,?,?,?,?,?,?,?,?,?,?,?
5265,'2024/04/19 15:32:19:984',16,-0.062635,-0.00611,-0.998018,-0.017539,-0.012847,0.009573,?,?,?,?,?,?,?,?,?,?,?,?
5266,'2024/04/19 15:32:19:984',16,-0.062635,-0.00611,-0.998018,-0.017539,-0.012847,0.006963,?,?,?,?,?,?,?,?,?,?,?,?
5267,'2024/04/19 15:32:19:984',16,-0.062635,-0.00611,-0.998018,-0.017539,0.003129,0.006963,?,?,?,?,?,?,?,?,?,?,?,?
5268,'2024/04/19 15:32:19:984',16,-0.062635,-0.00611,-0.998018,-0.0045,0.003129,0.006963,?,?,?,?,?,?,?,?,?,?,?,?
5269,'2024/04/19 15:32:19:995',16,-0.062635,-0.00611,-0.998022,-0.0045,0.003129,0.006963,?,?,?,?,?,?,?,?,?,?,?,?
5270,'2024/04/19 15:32:19:995',16,-0.062635,-0.006461,-0.998022,-0.0045,0.003129,0.006963,?,?,?,?,?,?,?,?,?,?,?,?
5271,'2024/04/19 15:32:19:995',16,-0.062538,-0.006461,-0.998022,-0.0045,0.003129,0.006963,?,?,?,?,?,?,?,?,?,?,?,?
5272,'2024/04/19 15:32:19:995',16,-0.062538,-0.006461,-0.998022,-0.0045,0.003129,-0.000842,?,?,?,?,?,?,?,?,?,?,?,?
5273,'2024/04/19 15:32:19:995',16,-0.062538,-0.006461,-0.998022,-0.0045,0.009524,-0.000842,?,?,?,?,?,?,?,?,?,?,?,?
5274,'2024/04/19 15:32:19:995',16,-0.062538,-0.006461,-0.998022,0.052715,0.009524,-0.000842,?,?,?,?,?,?,?,?,?,?,?,?
5275,'2024/04/19 15:32:20:019',16,-0.062538,-0.006461,-0.998017,0.052715,0.009524,-0.000842,?,?,?,?,?,?,?,?,?,?,?,?
5276,'2024/04/19 15:32:20:019',16,-0.062538,-0.007451,-0.998017,0.052715,0.009524,-0.000842,?,?,?,?,?,?,?,?,?,?,?,?
5277,'2024/04/19 15:32:20:019',16,-0.062504,-0.007451,-0.998017,0.052715,0.009524,-0.000842,?,?,?,?,?,?,?,?,?,?,?,?
5278,'2024/04/19 15:32:20:019',16,-0.062504,-0.007451,-0.998017,0.052715,0.009524,-0.001466,?,?,?,?,?,?,?,?,?,?,?,?
5279,'2024/04/19 15:32:20:019',16,-0.062504,-0.007451,-0.998017,0.052715,-0.001589,-0.001466,?,?,?,?,?,?,?,?,?,?,?,?
5280,'2024/04/19 15:32:20:019',16,-0.062504,-0.007451,-0.998017,0.0666,-0.001589,-0.001466,?,?,?,?,?,?,?,?,?,?,?,?
5281,'2024/04/19 15:32:20:031',16,-0.062504,-0.007451,-0.998011,0.0666,-0.001589,-0.001466,?,?,?,?,?,?,?,?,?,?,?,?
5282,'2024/04/19 15:32:20:031',16,-0.062504,-0.008191,-0.998011,0.0666,-0.001589,-0.001466,?,?,?,?,?,?,?,?,?,?,?,?
5283,'2024/04/19 15:32:20:031',16,-0.062505,-0.008191,-0.998011,0.0666,-0.001589,-0.001466,?,?,?,?,?,?,?,?,?,?,?,?
5284,'2024/04/19 15:32:20:031',16,-0.062505,-0.008191,-0.998011,0.0666,-0.001589,-0.009423,?,?,?,?,?,?,?,?,?,?,?,?
5285,'2024/04/19 15:32:20:031',16,-0.062505,-0.008191,-0.998011,0.0666,0.000014,-0.009423,?,?,?,?,?,?,?,?,?,?,?,?
5286,'2024/04/19 15:32:20:031',16,-0.062505,-0.008191,-0.998011,0.029124,0.000014,-0.009423,?,?,?,?,?,?,?,?,?,?,?,?
5287,'2024/04/19 15:32:20:050',16,-0.062505,-0.008191,-0.998011,0.029124,0.000014,-0.009423,?,?,?,?,?,?,?,?,?,?,?,?
5288,'2024/04/19 15:32:20:050',16,-0.062505,-0.008538,-0.998011,0.029124,0.000014,-0.009423,?,?,?,?,?,?,?,?,?,?,?,?
5289,'2024/04/19 15:32:20:050',16,-0.062465,-0.008538,-0.998011,0.029124,0.000014,-0.009423,?,?,?,?,?,?,?,?,?,?,?,?
5290,'2024/04/19 15:32:20:050',16,-0.062465,-0.008538,-0.998011,0.029124,0.000014,-0.021984,?,?,?,?,?,?,?,?,?,?,?,?
5291,'2024/04/19 15:32:20:050',16,-0.062465,-0.008538,-0.998011,0.029124,0.006895,-0.021984,?,?,?,?,?,?,?,?,?,?,?,?
5292,'2024/04/19 15:32:20:050',16,-0.062465,-0.008538,-0.998011,0.019149,0.006895,-0.021984,?,?,?,?,?,?,?,?,?,?,?,?
5293,'2024/04/19 15:32:20:060',16,-0.062465,-0.008538,-0.998014,0.019149,0.006895,-0.021984,?,?,?,?,?,?,?,?,?,?,?,?
5294,'2024/04/19 15:32:20:061',16,-0.062465,-0.008933,-0.998014,0.019149,0.006895,-0.021984,?,?,?,?,?,?,?,?,?,?,?,?
5295,'2024/04/19 15:32:20:061',16,-0.06236,-0.008933,-0.998014,0.019149,0.006895,-0.021984,?,?,?,?,?,?,?,?,?,?,?,?
5296,'2024/04/19 15:32:20:061',16,-0.06236,-0.008933,-0.998014,0.019149,0.006895,-0.002994,?,?,?,?,?,?,?,?,?,?,?,?
5297,'2024/04/19 15:32:20:061',16,-0.06236,-0.008933,-0.998014,0.019149,0.007908,-0.002994,?,?,?,?,?,?,?,?,?,?,?,?
5298,'2024/04/19 15:32:20:061',16,-0.06236,-0.008933,-0.998014,0.034095,0.007908,-0.002994,?,?,?,?,?,?,?,?,?,?,?,?
5299,'2024/04/19 15:32:20:084',16,-0.06236,-0.008933,-0.998017,0.034095,0.007908,-0.002994,?,?,?,?,?,?,?,?,?,?,?,?
5300,'2024/04/19 15:32:20:084',16,-0.06236,-0.009663,-0.998017,0.034095,0.007908,-0.002994,?,?,?,?,?,?,?,?,?,?,?,?
5301,'2024/04/19 15:32:20:084',16,-0.062195,-0.009663,-0.998017,0.034095,0.007908,-0.002994,?,?,?,?,?,?,?,?,?,?,?,?
5302,'2024/04/19 15:32:20:084',16,-0.062195,-0.009663,-0.998017,0.034095,0.007908,0.002202,?,?,?,?,?,?,?,?,?,?,?,?
5303,'2024/04/19 15:32:20:084',16,-0.062195,-0.009663,-0.998017,0.034095,0.009813,0.002202,?,?,?,?,?,?,?,?,?,?,?,?
5304,'2024/04/19 15:32:20:084',16,-0.062195,-0.009663,-0.998017,0.06069,0.009813,0.002202,?,?,?,?,?,?,?,?,?,?,?,?
5305,'2024/04/19 15:32:20:093',16,-0.062195,-0.009663,-0.998017,0.06069,0.009813,0.002202,?,?,?,?,?,?,?,?,?,?,?,?
5306,'2024/04/19 15:32:20:093',16,-0.062195,-0.010611,-0.998017,0.06069,0.009813,0.002202,?,?,?,?,?,?,?,?,?,?,?,?
5307,'2024/04/19 15:32:20:093',16,-0.062036,-0.010611,-0.998017,0.06069,0.009813,0.002202,?,?,?,?,?,?,?,?,?,?,?,?
5308,'2024/04/19 15:32:20:093',16,-0.062036,-0.010611,-0.998017,0.06069,0.009813,-0.02091,?,?,?,?,?,?,?,?,?,?,?,?
5309,'2024/04/19 15:32:20:093',16,-0.062036,-0.010611,-0.998017,0.06069,0.008987,-0.02091,?,?,?,?,?,?,?,?,?,?,?,?
5310,'2024/04/19 15:32:20:093',16,-0.062036,-0.010611,-0.998017,0.06579,0.008987,-0.02091,?,?,?,?,?,?,?,?,?,?,?,?
5311,'2024/04/19 15:32:20:118',16,-0.062036,-0.010611,-0.997982,0.06579,0.008987,-0.02091,?,?,?,?,?,?,?,?,?,?,?,?
5312,'2024/04/19 15:32:20:118',16,-0.062036,-0.01181,-0.997982,0.06579,0.008987,-0.02091,?,?,?,?,?,?,?,?,?,?,?,?
5313,'2024/04/19 15:32:20:118',16,-0.06239,-0.01181,-0.997982,0.06579,0.008987,-0.02091,?,?,?,?,?,?,?,?,?,?,?,?
5314,'2024/04/19 15:32:20:118',16,-0.06239,-0.01181,-0.997982,0.06579,0.008987,-0.028331,?,?,?,?,?,?,?,?,?,?,?,?
5315,'2024/04/19 15:32:20:118',16,-0.06239,-0.01181,-0.997982,0.06579,-0.027812,-0.028331,?,?,?,?,?,?,?,?,?,?,?,?
5316,'2024/04/19 15:32:20:118',16,-0.06239,-0.01181,-0.997982,0.009857,-0.027812,-0.028331,?,?,?,?,?,?,?,?,?,?,?,?
5317,'2024/04/19 15:32:20:129',16,-0.06239,-0.01181,-0.997957,0.009857,-0.027812,-0.028331,?,?,?,?,?,?,?,?,?,?,?,?
5318,'2024/04/19 15:32:20:129',16,-0.06239,-0.011881,-0.997957,0.009857,-0.027812,-0.028331,?,?,?,?,?,?,?,?,?,?,?,?
5319,'2024/04/19 15:32:20:129',16,-0.062768,-0.011881,-0.997957,0.009857,-0.027812,-0.028331,?,?,?,?,?,?,?,?,?,?,?,?
5320,'2024/04/19 15:32:20:129',16,-0.062768,-0.011881,-0.997957,0.009857,-0.027812,-0.010818,?,?,?,?,?,?,?,?,?,?,?,?
5321,'2024/04/19 15:32:20:129',16,-0.062768,-0.011881,-0.997957,0.009857,-0.021222,-0.010818,?,?,?,?,?,?,?,?,?,?,?,?
5322,'2024/04/19 15:32:20:129',16,-0.062768,-0.011881,-0.997957,0.005551,-0.021222,-0.010818,?,?,?,?,?,?,?,?,?,?,?,?
5323,'2024/04/19 15:32:20:151',16,-0.062768,-0.011881,-0.997944,0.005551,-0.021222,-0.010818,?,?,?,?,?,?,?,?,?,?,?,?
5324,'2024/04/19 15:32:20:151',16,-0.062768,-0.012216,-0.997944,0.005551,-0.021222,-0.010818,?,?,?,?,?,?,?,?,?,?,?,?
5325,'2024/04/19 15:32:20:151',16,-0.062915,-0.012216,-0.997944,0.005551,-0.021222,-0.010818,?,?,?,?,?,?,?,?,?,?,?,?
5326,'2024/04/19 15:32:20:151',16,-0.062915,-0.012216,-0.997944,0.005551,-0.021222,0.003879,?,?,?,?,?,?,?,?,?,?,?,?
5327,'2024/04/19 15:32:20:151',16,-0.062915,-0.012216,-0.997944,0.005551,0.002629,0.003879,?,?,?,?,?,?,?,?,?,?,?,?
5328,'2024/04/19 15:32:20:151',16,-0.062915,-0.012216,-0.997944,0.044879,0.002629,0.003879,?,?,?,?,?,?,?,?,?,?,?,?
5329,'2024/04/19 15:32:20:160',16,-0.062915,-0.012216,-0.997933,0.044879,0.002629,0.003879,?,?,?,?,?,?,?,?,?,?,?,?
5330,'2024/04/19 15:32:20:160',16,-0.062915,-0.01324,-0.997933,0.044879,0.002629,0.003879,?,?,?,?,?,?,?,?,?,?,?,?
5331,'2024/04/19 15:32:20:160',16,-0.062884,-0.01324,-0.997933,0.044879,0.002629,0.003879,?,?,?,?,?,?,?,?,?,?,?,?
5332,'2024/04/19 15:32:20:160',16,-0.062884,-0.01324,-0.997933,0.044879,0.002629,-0.005941,?,?,?,?,?,?,?,?,?,?,?,?
5333,'2024/04/19 15:32:20:160',16,-0.062884,-0.01324,-0.997933,0.044879,-0.007258,-0.005941,?,?,?,?,?,?,?,?,?,?,?,?
5334,'2024/04/19 15:32:20:160',16,-0.062884,-0.01324,-0.997933,0.086415,-0.007258,-0.005941,?,?,?,?,?,?,?,?,?,?,?,?
5335,'2024/04/19 15:32:20:185',16,-0.062884,-0.01324,-0.997904,0.086415,-0.007258,-0.005941,?,?,?,?,?,?,?,?,?,?,?,?
5336,'2024/04/19 15:32:20:186',16,-0.062884,-0.014576,-0.997904,0.086415,-0.007258,-0.005941,?,?,?,?,?,?,?,?,?,?,?,?
5337,'2024/04/19 15:32:20:186',16,-0.063054,-0.014576,-0.997904,0.086415,-0.007258,-0.005941,?,?,?,?,?,?,?,?,?,?,?,?
5338,'2024/04/19 15:32:20:186',16,-0.063054,-0.014576,-0.997904,0.086415,-0.007258,-0.008106,?,?,?,?,?,?,?,?,?,?,?,?
5339,'2024/04/19 15:32:20:186',16,-0.063054,-0.014576,-0.997904,0.086415,-0.013577,-0.008106,?,?,?,?,?,?,?,?,?,?,?,?
5340,'2024/04/19 15:32:20:186',16,-0.063054,-0.014576,-0.997904,0.08602,-0.013577,-0.008106,?,?,?,?,?,?,?,?,?,?,?,?
5341,'2024/04/19 15:32:20:194',16,-0.063054,-0.014576,-0.997866,0.08602,-0.013577,-0.008106,?,?,?,?,?,?,?,?,?,?,?,?
5342,'2024/04/19 15:32:20:194',16,-0.063054,-0.015684,-0.997866,0.08602,-0.013577,-0.008106,?,?,?,?,?,?,?,?,?,?,?,?
5343,'2024/04/19 15:32:20:194',16,-0.06339,-0.015684,-0.997866,0.08602,-0.013577,-0.008106,?,?,?,?,?,?,?,?,?,?,?,?
5344,'2024/04/19 15:32:20:194',16,-0.06339,-0.015684,-0.997866,0.08602,-0.013577,-0.003596,?,?,?,?,?,?,?,?,?,?,?,?
5345,'2024/04/19 15:32:20:194',16,-0.06339,-0.015684,-0.997866,0.08602,-0.030881,-0.003596,?,?,?,?,?,?,?,?,?,?,?,?
5346,'2024/04/19 15:32:20:194',16,-0.06339,-0.015684,-0.997866,0.059416,-0.030881,-0.003596,?,?,?,?,?,?,?,?,?,?,?,?
5347,'2024/04/19 15:33:01:117',17,-0.888378,0.026962,-0.458563,0.063594,0.045208,0.000994,?,?,?,?,?,?,?,?,?,?,?,?
5348,'2024/04/19 15:33:01:118',17,-0.888378,0.026626,-0.458563,0.063594,0.045208,0.000994,?,?,?,?,?,?,?,?,?,?,?,?
5349,'2024/04/19 15:33:01:118',17,-0.888263,0.026626,-0.458563,0.063594,0.045208,0.000994,?,?,?,?,?,?,?,?,?,?,?,?
5350,'2024/04/19 15:33:01:118',17,-0.888263,0.026626,-0.458563,0.063594,0.045208,-0.008747,?,?,?,?,?,?,?,?,?,?,?,?
5351,'2024/04/19 15:33:01:118',17,-0.888263,0.026626,-0.458563,0.063594,-0.013041,-0.008747,?,?,?,?,?,?,?,?,?,?,?,?
5352,'2024/04/19 15:33:01:118',17,-0.888263,0.026626,-0.458563,0.005802,-0.013041,-0.008747,?,?,?,?,?,?,?,?,?,?,?,?
5353,'2024/04/19 15:33:01:128',17,-0.888263,0.026626,-0.458088,0.005802,-0.013041,-0.008747,?,?,?,?,?,?,?,?,?,?,?,?
5354,'2024/04/19 15:33:01:128',17,-0.888263,0.026727,-0.458088,0.005802,-0.013041,-0.008747,?,?,?,?,?,?,?,?,?,?,?,?
5355,'2024/04/19 15:33:01:128',17,-0.888505,0.026727,-0.458088,0.005802,-0.013041,-0.008747,?,?,?,?,?,?,?,?,?,?,?,?
5356,'2024/04/19 15:33:01:128',17,-0.888505,0.026727,-0.458088,0.005802,-0.013041,0.00304,?,?,?,?,?,?,?,?,?,?,?,?
5357,'2024/04/19 15:33:01:128',17,-0.888505,0.026727,-0.458088,0.005802,-0.054,0.00304,?,?,?,?,?,?,?,?,?,?,?,?
5358,'2024/04/19 15:33:01:128',17,-0.888505,0.026727,-0.458088,-0.044717,-0.054,0.00304,?,?,?,?,?,?,?,?,?,?,?,?
5359,'2024/04/19 15:33:01:144',17,-0.888505,0.026727,-0.45716,-0.044717,-0.054,0.00304,?,?,?,?,?,?,?,?,?,?,?,?
5360,'2024/04/19 15:33:01:144',17,-0.888505,0.027115,-0.45716,-0.044717,-0.054,0.00304,?,?,?,?,?,?,?,?,?,?,?,?
5361,'2024/04/19 15:33:01:144',17,-0.888971,0.027115,-0.45716,-0.044717,-0.054,0.00304,?,?,?,?,?,?,?,?,?,?,?,?
5362,'2024/04/19 15:33:01:144',17,-0.888971,0.027115,-0.45716,-0.044717,-0.054,-0.006191,?,?,?,?,?,?,?,?,?,?,?,?
5363,'2024/04/19 15:33:01:144',17,-0.888971,0.027115,-0.45716,-0.044717,-0.071869,-0.006191,?,?,?,?,?,?,?,?,?,?,?,?
5364,'2024/04/19 15:33:01:144',17,-0.888971,0.027115,-0.45716,-0.046226,-0.071869,-0.006191,?,?,?,?,?,?,?,?,?,?,?,?
5365,'2024/04/19 15:33:01:161',17,-0.888971,0.027115,-0.456344,-0.046226,-0.071869,-0.006191,?,?,?,?,?,?,?,?,?,?,?,?
5366,'2024/04/19 15:33:01:161',17,-0.888971,0.02707,-0.456344,-0.046226,-0.071869,-0.006191,?,?,?,?,?,?,?,?,?,?,?,?
5367,'2024/04/19 15:33:01:161',17,-0.889392,0.02707,-0.456344,-0.046226,-0.071869,-0.006191,?,?,?,?,?,?,?,?,?,?,?,?
5368,'2024/04/19 15:33:01:161',17,-0.889392,0.02707,-0.456344,-0.046226,-0.071869,-0.030932,?,?,?,?,?,?,?,?,?,?,?,?
5369,'2024/04/19 15:33:01:161',17,-0.889392,0.02707,-0.456344,-0.046226,-0.040486,-0.030932,?,?,?,?,?,?,?,?,?,?,?,?
5370,'2024/04/19 15:33:01:161',17,-0.889392,0.02707,-0.456344,-0.006681,-0.040486,-0.030932,?,?,?,?,?,?,?,?,?,?,?,?
5371,'2024/04/19 15:33:01:178',17,-0.889392,0.02707,-0.456192,-0.006681,-0.040486,-0.030932,?,?,?,?,?,?,?,?,?,?,?,?
5372,'2024/04/19 15:33:01:178',17,-0.889392,0.026487,-0.456192,-0.006681,-0.040486,-0.030932,?,?,?,?,?,?,?,?,?,?,?,?
5373,'2024/04/19 15:33:01:178',17,-0.889487,0.026487,-0.456192,-0.006681,-0.040486,-0.030932,?,?,?,?,?,?,?,?,?,?,?,?
5374,'2024/04/19 15:33:01:178',17,-0.889487,0.026487,-0.456192,-0.006681,-0.040486,-0.034601,?,?,?,?,?,?,?,?,?,?,?,?
5375,'2024/04/19 15:33:01:178',17,-0.889487,0.026487,-0.456192,-0.006681,0.015049,-0.034601,?,?,?,?,?,?,?,?,?,?,?,?
5376,'2024/04/19 15:33:01:178',17,-0.889487,0.026487,-0.456192,0.044353,0.015049,-0.034601,?,?,?,?,?,?,?,?,?,?,?,?
5377,'2024/04/19 15:33:01:193',17,-0.889487,0.026487,-0.457089,0.044353,0.015049,-0.034601,?,?,?,?,?,?,?,?,?,?,?,?
5378,'2024/04/19 15:33:01:193',17,-0.889487,0.024754,-0.457089,0.044353,0.015049,-0.034601,?,?,?,?,?,?,?,?,?,?,?,?
5379,'2024/04/19 15:33:01:193',17,-0.889076,0.024754,-0.457089,0.044353,0.015049,-0.034601,?,?,?,?,?,?,?,?,?,?,?,?
5380,'2024/04/19 15:33:01:193',17,-0.889076,0.024754,-0.457089,0.044353,0.015049,-0.035302,?,?,?,?,?,?,?,?,?,?,?,?
5381,'2024/04/19 15:33:01:193',17,-0.889076,0.024754,-0.457089,0.044353,0.012336,-0.035302,?,?,?,?,?,?,?,?,?,?,?,?
5382,'2024/04/19 15:33:01:193',17,-0.889076,0.024754,-0.457089,0.042592,0.012336,-0.035302,?,?,?,?,?,?,?,?,?,?,?,?
5383,'2024/04/19 15:33:01:211',17,-0.889076,0.024754,-0.457098,0.042592,0.012336,-0.035302,?,?,?,?,?,?,?,?,?,?,?,?
5384,'2024/04/19 15:33:01:211',17,-0.889076,0.024214,-0.457098,0.042592,0.012336,-0.035302,?,?,?,?,?,?,?,?,?,?,?,?
5385,'2024/04/19 15:33:01:211',17,-0.889087,0.024214,-0.457098,0.042592,0.012336,-0.035302,?,?,?,?,?,?,?,?,?,?,?,?
5386,'2024/04/19 15:33:01:211',17,-0.889087,0.024214,-0.457098,0.042592,0.012336,-0.026086,?,?,?,?,?,?,?,?,?,?,?,?
5387,'2024/04/19 15:33:01:211',17,-0.889087,0.024214,-0.457098,0.042592,-0.017587,-0.026086,?,?,?,?,?,?,?,?,?,?,?,?
5388,'2024/04/19 15:33:01:211',17,-0.889087,0.024214,-0.457098,-0.009098,-0.017587,-0.026086,?,?,?,?,?,?,?,?,?,?,?,?
5389,'2024/04/19 15:33:01:226',17,-0.889087,0.024214,-0.456635,-0.009098,-0.017587,-0.026086,?,?,?,?,?,?,?,?,?,?,?,?
5390,'2024/04/19 15:33:01:226',17,-0.889087,0.024247,-0.456635,-0.009098,-0.017587,-0.026086,?,?,?,?,?,?,?,?,?,?,?,?
5391,'2024/04/19 15:33:01:226',17,-0.889324,0.024247,-0.456635,-0.009098,-0.017587,-0.026086,?,?,?,?,?,?,?,?,?,?,?,?
5392,'2024/04/19 15:33:01:226',17,-0.889324,0.024247,-0.456635,-0.009098,-0.017587,-0.011491,?,?,?,?,?,?,?,?,?,?,?,?
5393,'2024/04/19 15:33:01:226',17,-0.889324,0.024247,-0.456635,-0.009098,-0.05183,-0.011491,?,?,?,?,?,?,?,?,?,?,?,?
5394,'2024/04/19 15:33:01:226',17,-0.889324,0.024247,-0.456635,-0.051554,-0.05183,-0.011491,?,?,?,?,?,?,?,?,?,?,?,?
